labels,gender,source,path
neutral,male,RAV,Ravdess/Actor_01/03-01-02-01-01-01-01.wav
neutral,male,RAV,Ravdess/Actor_01/03-01-02-02-02-01-01.wav
happy,male,RAV,Ravdess/Actor_01/03-01-03-01-02-02-01.wav
happy,male,RAV,Ravdess/Actor_01/03-01-03-02-01-02-01.wav
fear,female,RAV,Ravdess/Actor_02/03-01-06-01-02-02-02.wav
angry,female,RAV,Ravdess/Actor_02/03-01-05-01-02-01-02.wav
angry,female,RAV,Ravdess/Actor_02/03-01-05-02-01-01-02.wav
fear,female,RAV,Ravdess/Actor_02/03-01-06-02-01-02-02.wav
sad,female,RAV,Ravdess/Actor_02/03-01-04-01-01-02-02.wav
disgust,female,RAV,Ravdess/Actor_02/03-01-07-01-01-01-02.wav
disgust,female,RAV,Ravdess/Actor_02/03-01-07-02-02-01-02.wav
sad,female,RAV,Ravdess/Actor_02/03-01-04-02-02-02-02.wav
surprise,female,RAV,Ravdess/Actor_02/03-01-08-02-02-01-02.wav
surprise,female,RAV,Ravdess/Actor_02/03-01-08-01-01-01-02.wav
happy,female,RAV,Ravdess/Actor_02/03-01-03-02-02-02-02.wav
happy,female,RAV,Ravdess/Actor_02/03-01-03-01-01-02-02.wav
neutral,female,RAV,Ravdess/Actor_02/03-01-02-02-01-01-02.wav
neutral,female,RAV,Ravdess/Actor_02/03-01-02-01-02-01-02.wav
neutral,female,RAV,Ravdess/Actor_02/03-01-01-01-02-02-02.wav
happy,female,RAV,Ravdess/Actor_02/03-01-03-02-01-01-02.wav
happy,female,RAV,Ravdess/Actor_02/03-01-03-01-02-01-02.wav
neutral,female,RAV,Ravdess/Actor_02/03-01-02-02-02-02-02.wav
neutral,female,RAV,Ravdess/Actor_02/03-01-01-01-01-01-02.wav
neutral,female,RAV,Ravdess/Actor_02/03-01-02-01-01-02-02.wav
angry,female,RAV,Ravdess/Actor_02/03-01-05-01-01-02-02.wav
fear,female,RAV,Ravdess/Actor_02/03-01-06-01-01-01-02.wav
fear,female,RAV,Ravdess/Actor_02/03-01-06-02-02-01-02.wav
angry,female,RAV,Ravdess/Actor_02/03-01-05-02-02-02-02.wav
disgust,female,RAV,Ravdess/Actor_02/03-01-07-01-02-02-02.wav
sad,female,RAV,Ravdess/Actor_02/03-01-04-01-02-01-02.wav
sad,female,RAV,Ravdess/Actor_02/03-01-04-02-01-01-02.wav
disgust,female,RAV,Ravdess/Actor_02/03-01-07-02-01-02-02.wav
surprise,female,RAV,Ravdess/Actor_02/03-01-08-02-01-02-02.wav
surprise,female,RAV,Ravdess/Actor_02/03-01-08-01-02-02-02.wav
neutral,female,RAV,Ravdess/Actor_02/03-01-01-01-02-01-02.wav
neutral,female,RAV,Ravdess/Actor_02/03-01-02-01-02-02-02.wav
neutral,female,RAV,Ravdess/Actor_02/03-01-02-02-01-02-02.wav
happy,female,RAV,Ravdess/Actor_02/03-01-03-01-01-01-02.wav
happy,female,RAV,Ravdess/Actor_02/03-01-03-02-02-01-02.wav
sad,female,RAV,Ravdess/Actor_02/03-01-04-02-02-01-02.wav
disgust,female,RAV,Ravdess/Actor_02/03-01-07-02-02-02-02.wav
disgust,female,RAV,Ravdess/Actor_02/03-01-07-01-01-02-02.wav
sad,female,RAV,Ravdess/Actor_02/03-01-04-01-01-01-02.wav
fear,female,RAV,Ravdess/Actor_02/03-01-06-02-01-01-02.wav
angry,female,RAV,Ravdess/Actor_02/03-01-05-02-01-02-02.wav
angry,female,RAV,Ravdess/Actor_02/03-01-05-01-02-02-02.wav
fear,female,RAV,Ravdess/Actor_02/03-01-06-01-02-01-02.wav
surprise,female,RAV,Ravdess/Actor_02/03-01-08-01-01-02-02.wav
surprise,female,RAV,Ravdess/Actor_02/03-01-08-02-02-02-02.wav
disgust,female,RAV,Ravdess/Actor_02/03-01-07-02-01-01-02.wav
sad,female,RAV,Ravdess/Actor_02/03-01-04-02-01-02-02.wav
sad,female,RAV,Ravdess/Actor_02/03-01-04-01-02-02-02.wav
disgust,female,RAV,Ravdess/Actor_02/03-01-07-01-02-01-02.wav
angry,female,RAV,Ravdess/Actor_02/03-01-05-02-02-01-02.wav
fear,female,RAV,Ravdess/Actor_02/03-01-06-02-02-02-02.wav
fear,female,RAV,Ravdess/Actor_02/03-01-06-01-01-02-02.wav
angry,female,RAV,Ravdess/Actor_02/03-01-05-01-01-01-02.wav
surprise,female,RAV,Ravdess/Actor_02/03-01-08-01-02-01-02.wav
surprise,female,RAV,Ravdess/Actor_02/03-01-08-02-01-01-02.wav
neutral,female,RAV,Ravdess/Actor_02/03-01-02-01-01-01-02.wav
neutral,female,RAV,Ravdess/Actor_02/03-01-01-01-01-02-02.wav
neutral,female,RAV,Ravdess/Actor_02/03-01-02-02-02-01-02.wav
happy,female,RAV,Ravdess/Actor_02/03-01-03-01-02-02-02.wav
happy,female,RAV,Ravdess/Actor_02/03-01-03-02-01-02-02.wav
sad,male,RAV,Ravdess/Actor_03/03-01-04-02-02-02-03.wav
disgust,male,RAV,Ravdess/Actor_03/03-01-07-02-02-01-03.wav
disgust,male,RAV,Ravdess/Actor_03/03-01-07-01-01-01-03.wav
sad,male,RAV,Ravdess/Actor_03/03-01-04-01-01-02-03.wav
fear,male,RAV,Ravdess/Actor_03/03-01-06-02-01-02-03.wav
angry,male,RAV,Ravdess/Actor_03/03-01-05-02-01-01-03.wav
angry,male,RAV,Ravdess/Actor_03/03-01-05-01-02-01-03.wav
fear,male,RAV,Ravdess/Actor_03/03-01-06-01-02-02-03.wav
surprise,male,RAV,Ravdess/Actor_03/03-01-08-01-01-01-03.wav
surprise,male,RAV,Ravdess/Actor_03/03-01-08-02-02-01-03.wav
neutral,male,RAV,Ravdess/Actor_03/03-01-01-01-02-02-03.wav
neutral,male,RAV,Ravdess/Actor_03/03-01-02-01-02-01-03.wav
neutral,male,RAV,Ravdess/Actor_03/03-01-02-02-01-01-03.wav
happy,male,RAV,Ravdess/Actor_03/03-01-03-01-01-02-03.wav
happy,male,RAV,Ravdess/Actor_03/03-01-03-02-02-02-03.wav
neutral,male,RAV,Ravdess/Actor_03/03-01-02-01-01-02-03.wav
neutral,male,RAV,Ravdess/Actor_03/03-01-01-01-01-01-03.wav
neutral,male,RAV,Ravdess/Actor_03/03-01-02-02-02-02-03.wav
happy,male,RAV,Ravdess/Actor_03/03-01-03-01-02-01-03.wav
happy,male,RAV,Ravdess/Actor_03/03-01-03-02-01-01-03.wav
disgust,male,RAV,Ravdess/Actor_03/03-01-07-02-01-02-03.wav
sad,male,RAV,Ravdess/Actor_03/03-01-04-02-01-01-03.wav
sad,male,RAV,Ravdess/Actor_03/03-01-04-01-02-01-03.wav
disgust,male,RAV,Ravdess/Actor_03/03-01-07-01-02-02-03.wav
angry,male,RAV,Ravdess/Actor_03/03-01-05-02-02-02-03.wav
fear,male,RAV,Ravdess/Actor_03/03-01-06-02-02-01-03.wav
fear,male,RAV,Ravdess/Actor_03/03-01-06-01-01-01-03.wav
angry,male,RAV,Ravdess/Actor_03/03-01-05-01-01-02-03.wav
surprise,male,RAV,Ravdess/Actor_03/03-01-08-01-02-02-03.wav
surprise,male,RAV,Ravdess/Actor_03/03-01-08-02-01-02-03.wav
happy,male,RAV,Ravdess/Actor_03/03-01-03-02-02-01-03.wav
happy,male,RAV,Ravdess/Actor_03/03-01-03-01-01-01-03.wav
neutral,male,RAV,Ravdess/Actor_03/03-01-02-02-01-02-03.wav
neutral,male,RAV,Ravdess/Actor_03/03-01-02-01-02-02-03.wav
neutral,male,RAV,Ravdess/Actor_03/03-01-01-01-02-01-03.wav
fear,male,RAV,Ravdess/Actor_03/03-01-06-01-02-01-03.wav
angry,male,RAV,Ravdess/Actor_03/03-01-05-01-02-02-03.wav
angry,male,RAV,Ravdess/Actor_03/03-01-05-02-01-02-03.wav
fear,male,RAV,Ravdess/Actor_03/03-01-06-02-01-01-03.wav
sad,male,RAV,Ravdess/Actor_03/03-01-04-01-01-01-03.wav
disgust,male,RAV,Ravdess/Actor_03/03-01-07-01-01-02-03.wav
disgust,male,RAV,Ravdess/Actor_03/03-01-07-02-02-02-03.wav
sad,male,RAV,Ravdess/Actor_03/03-01-04-02-02-01-03.wav
surprise,male,RAV,Ravdess/Actor_03/03-01-08-02-02-02-03.wav
surprise,male,RAV,Ravdess/Actor_03/03-01-08-01-01-02-03.wav
angry,male,RAV,Ravdess/Actor_03/03-01-05-01-01-01-03.wav
fear,male,RAV,Ravdess/Actor_03/03-01-06-01-01-02-03.wav
fear,male,RAV,Ravdess/Actor_03/03-01-06-02-02-02-03.wav
angry,male,RAV,Ravdess/Actor_03/03-01-05-02-02-01-03.wav
disgust,male,RAV,Ravdess/Actor_03/03-01-07-01-02-01-03.wav
sad,male,RAV,Ravdess/Actor_03/03-01-04-01-02-02-03.wav
sad,male,RAV,Ravdess/Actor_03/03-01-04-02-01-02-03.wav
disgust,male,RAV,Ravdess/Actor_03/03-01-07-02-01-01-03.wav
surprise,male,RAV,Ravdess/Actor_03/03-01-08-02-01-01-03.wav
surprise,male,RAV,Ravdess/Actor_03/03-01-08-01-02-01-03.wav
happy,male,RAV,Ravdess/Actor_03/03-01-03-02-01-02-03.wav
happy,male,RAV,Ravdess/Actor_03/03-01-03-01-02-02-03.wav
neutral,male,RAV,Ravdess/Actor_03/03-01-02-02-02-01-03.wav
neutral,male,RAV,Ravdess/Actor_03/03-01-01-01-01-02-03.wav
neutral,male,RAV,Ravdess/Actor_03/03-01-02-01-01-01-03.wav
happy,female,RAV,Ravdess/Actor_04/03-01-03-02-02-02-04.wav
happy,female,RAV,Ravdess/Actor_04/03-01-03-01-01-02-04.wav
neutral,female,RAV,Ravdess/Actor_04/03-01-02-02-01-01-04.wav
neutral,female,RAV,Ravdess/Actor_04/03-01-01-01-02-02-04.wav
neutral,female,RAV,Ravdess/Actor_04/03-01-02-01-02-01-04.wav
angry,female,RAV,Ravdess/Actor_04/03-01-05-01-02-01-04.wav
fear,female,RAV,Ravdess/Actor_04/03-01-06-01-02-02-04.wav
fear,female,RAV,Ravdess/Actor_04/03-01-06-02-01-02-04.wav
angry,female,RAV,Ravdess/Actor_04/03-01-05-02-01-01-04.wav
disgust,female,RAV,Ravdess/Actor_04/03-01-07-01-01-01-04.wav
sad,female,RAV,Ravdess/Actor_04/03-01-04-01-01-02-04.wav
sad,female,RAV,Ravdess/Actor_04/03-01-04-02-02-02-04.wav
disgust,female,RAV,Ravdess/Actor_04/03-01-07-02-02-01-04.wav
surprise,female,RAV,Ravdess/Actor_04/03-01-08-02-02-01-04.wav
surprise,female,RAV,Ravdess/Actor_04/03-01-08-01-01-01-04.wav
fear,female,RAV,Ravdess/Actor_04/03-01-06-01-01-01-04.wav
angry,female,RAV,Ravdess/Actor_04/03-01-05-01-01-02-04.wav
angry,female,RAV,Ravdess/Actor_04/03-01-05-02-02-02-04.wav
fear,female,RAV,Ravdess/Actor_04/03-01-06-02-02-01-04.wav
sad,female,RAV,Ravdess/Actor_04/03-01-04-01-02-01-04.wav
disgust,female,RAV,Ravdess/Actor_04/03-01-07-01-02-02-04.wav
disgust,female,RAV,Ravdess/Actor_04/03-01-07-02-01-02-04.wav
sad,female,RAV,Ravdess/Actor_04/03-01-04-02-01-01-04.wav
surprise,female,RAV,Ravdess/Actor_04/03-01-08-02-01-02-04.wav
surprise,female,RAV,Ravdess/Actor_04/03-01-08-01-02-02-04.wav
happy,female,RAV,Ravdess/Actor_04/03-01-03-02-01-01-04.wav
happy,female,RAV,Ravdess/Actor_04/03-01-03-01-02-01-04.wav
neutral,female,RAV,Ravdess/Actor_04/03-01-02-02-02-02-04.wav
neutral,female,RAV,Ravdess/Actor_04/03-01-02-01-01-02-04.wav
neutral,female,RAV,Ravdess/Actor_04/03-01-01-01-01-01-04.wav
disgust,female,RAV,Ravdess/Actor_04/03-01-07-02-02-02-04.wav
sad,female,RAV,Ravdess/Actor_04/03-01-04-02-02-01-04.wav
sad,female,RAV,Ravdess/Actor_04/03-01-04-01-01-01-04.wav
disgust,female,RAV,Ravdess/Actor_04/03-01-07-01-01-02-04.wav
angry,female,RAV,Ravdess/Actor_04/03-01-05-02-01-02-04.wav
fear,female,RAV,Ravdess/Actor_04/03-01-06-02-01-01-04.wav
fear,female,RAV,Ravdess/Actor_04/03-01-06-01-02-01-04.wav
angry,female,RAV,Ravdess/Actor_04/03-01-05-01-02-02-04.wav
surprise,female,RAV,Ravdess/Actor_04/03-01-08-01-01-02-04.wav
surprise,female,RAV,Ravdess/Actor_04/03-01-08-02-02-02-04.wav
neutral,female,RAV,Ravdess/Actor_04/03-01-02-01-02-02-04.wav
neutral,female,RAV,Ravdess/Actor_04/03-01-01-01-02-01-04.wav
neutral,female,RAV,Ravdess/Actor_04/03-01-02-02-01-02-04.wav
happy,female,RAV,Ravdess/Actor_04/03-01-03-01-01-01-04.wav
happy,female,RAV,Ravdess/Actor_04/03-01-03-02-02-01-04.wav
neutral,female,RAV,Ravdess/Actor_04/03-01-01-01-01-02-04.wav
neutral,female,RAV,Ravdess/Actor_04/03-01-02-01-01-01-04.wav
neutral,female,RAV,Ravdess/Actor_04/03-01-02-02-02-01-04.wav
happy,female,RAV,Ravdess/Actor_04/03-01-03-01-02-02-04.wav
happy,female,RAV,Ravdess/Actor_04/03-01-03-02-01-02-04.wav
sad,female,RAV,Ravdess/Actor_04/03-01-04-02-01-02-04.wav
disgust,female,RAV,Ravdess/Actor_04/03-01-07-02-01-01-04.wav
disgust,female,RAV,Ravdess/Actor_04/03-01-07-01-02-01-04.wav
sad,female,RAV,Ravdess/Actor_04/03-01-04-01-02-02-04.wav
fear,female,RAV,Ravdess/Actor_04/03-01-06-02-02-02-04.wav
angry,female,RAV,Ravdess/Actor_04/03-01-05-02-02-01-04.wav
angry,female,RAV,Ravdess/Actor_04/03-01-05-01-01-01-04.wav
fear,female,RAV,Ravdess/Actor_04/03-01-06-01-01-02-04.wav
surprise,female,RAV,Ravdess/Actor_04/03-01-08-01-02-01-04.wav
surprise,female,RAV,Ravdess/Actor_04/03-01-08-02-01-01-04.wav
neutral,male,RAV,Ravdess/Actor_05/03-01-02-01-02-01-05.wav
neutral,male,RAV,Ravdess/Actor_05/03-01-01-01-02-02-05.wav
neutral,male,RAV,Ravdess/Actor_05/03-01-02-02-01-01-05.wav
happy,male,RAV,Ravdess/Actor_05/03-01-03-01-01-02-05.wav
happy,male,RAV,Ravdess/Actor_05/03-01-03-02-02-02-05.wav
disgust,male,RAV,Ravdess/Actor_05/03-01-07-02-02-01-05.wav
sad,male,RAV,Ravdess/Actor_05/03-01-04-02-02-02-05.wav
sad,male,RAV,Ravdess/Actor_05/03-01-04-01-01-02-05.wav
disgust,male,RAV,Ravdess/Actor_05/03-01-07-01-01-01-05.wav
angry,male,RAV,Ravdess/Actor_05/03-01-05-02-01-01-05.wav
fear,male,RAV,Ravdess/Actor_05/03-01-06-02-01-02-05.wav
fear,male,RAV,Ravdess/Actor_05/03-01-06-01-02-02-05.wav
angry,male,RAV,Ravdess/Actor_05/03-01-05-01-02-01-05.wav
surprise,male,RAV,Ravdess/Actor_05/03-01-08-01-01-01-05.wav
surprise,male,RAV,Ravdess/Actor_05/03-01-08-02-02-01-05.wav
sad,male,RAV,Ravdess/Actor_05/03-01-04-02-01-01-05.wav
disgust,male,RAV,Ravdess/Actor_05/03-01-07-02-01-02-05.wav
disgust,male,RAV,Ravdess/Actor_05/03-01-07-01-02-02-05.wav
sad,male,RAV,Ravdess/Actor_05/03-01-04-01-02-01-05.wav
fear,male,RAV,Ravdess/Actor_05/03-01-06-02-02-01-05.wav
angry,male,RAV,Ravdess/Actor_05/03-01-05-02-02-02-05.wav
angry,male,RAV,Ravdess/Actor_05/03-01-05-01-01-02-05.wav
fear,male,RAV,Ravdess/Actor_05/03-01-06-01-01-01-05.wav
surprise,male,RAV,Ravdess/Actor_05/03-01-08-01-02-02-05.wav
surprise,male,RAV,Ravdess/Actor_05/03-01-08-02-01-02-05.wav
neutral,male,RAV,Ravdess/Actor_05/03-01-01-01-01-01-05.wav
neutral,male,RAV,Ravdess/Actor_05/03-01-02-01-01-02-05.wav
neutral,male,RAV,Ravdess/Actor_05/03-01-02-02-02-02-05.wav
happy,male,RAV,Ravdess/Actor_05/03-01-03-01-02-01-05.wav
happy,male,RAV,Ravdess/Actor_05/03-01-03-02-01-01-05.wav
angry,male,RAV,Ravdess/Actor_05/03-01-05-01-02-02-05.wav
fear,male,RAV,Ravdess/Actor_05/03-01-06-01-02-01-05.wav
fear,male,RAV,Ravdess/Actor_05/03-01-06-02-01-01-05.wav
angry,male,RAV,Ravdess/Actor_05/03-01-05-02-01-02-05.wav
disgust,male,RAV,Ravdess/Actor_05/03-01-07-01-01-02-05.wav
sad,male,RAV,Ravdess/Actor_05/03-01-04-01-01-01-05.wav
sad,male,RAV,Ravdess/Actor_05/03-01-04-02-02-01-05.wav
disgust,male,RAV,Ravdess/Actor_05/03-01-07-02-02-02-05.wav
surprise,male,RAV,Ravdess/Actor_05/03-01-08-02-02-02-05.wav
surprise,male,RAV,Ravdess/Actor_05/03-01-08-01-01-02-05.wav
happy,male,RAV,Ravdess/Actor_05/03-01-03-02-02-01-05.wav
happy,male,RAV,Ravdess/Actor_05/03-01-03-01-01-01-05.wav
neutral,male,RAV,Ravdess/Actor_05/03-01-02-02-01-02-05.wav
neutral,male,RAV,Ravdess/Actor_05/03-01-01-01-02-01-05.wav
neutral,male,RAV,Ravdess/Actor_05/03-01-02-01-02-02-05.wav
happy,male,RAV,Ravdess/Actor_05/03-01-03-02-01-02-05.wav
happy,male,RAV,Ravdess/Actor_05/03-01-03-01-02-02-05.wav
neutral,male,RAV,Ravdess/Actor_05/03-01-02-02-02-01-05.wav
neutral,male,RAV,Ravdess/Actor_05/03-01-02-01-01-01-05.wav
neutral,male,RAV,Ravdess/Actor_05/03-01-01-01-01-02-05.wav
fear,male,RAV,Ravdess/Actor_05/03-01-06-01-01-02-05.wav
angry,male,RAV,Ravdess/Actor_05/03-01-05-01-01-01-05.wav
angry,male,RAV,Ravdess/Actor_05/03-01-05-02-02-01-05.wav
fear,male,RAV,Ravdess/Actor_05/03-01-06-02-02-02-05.wav
sad,male,RAV,Ravdess/Actor_05/03-01-04-01-02-02-05.wav
disgust,male,RAV,Ravdess/Actor_05/03-01-07-01-02-01-05.wav
disgust,male,RAV,Ravdess/Actor_05/03-01-07-02-01-01-05.wav
sad,male,RAV,Ravdess/Actor_05/03-01-04-02-01-02-05.wav
surprise,male,RAV,Ravdess/Actor_05/03-01-08-02-01-01-05.wav
surprise,male,RAV,Ravdess/Actor_05/03-01-08-01-02-01-05.wav
neutral,female,RAV,Ravdess/Actor_06/03-01-01-01-02-02-06.wav
neutral,female,RAV,Ravdess/Actor_06/03-01-02-01-02-01-06.wav
neutral,female,RAV,Ravdess/Actor_06/03-01-02-02-01-01-06.wav
happy,female,RAV,Ravdess/Actor_06/03-01-03-01-01-02-06.wav
happy,female,RAV,Ravdess/Actor_06/03-01-03-02-02-02-06.wav
surprise,female,RAV,Ravdess/Actor_06/03-01-08-01-01-01-06.wav
surprise,female,RAV,Ravdess/Actor_06/03-01-08-02-02-01-06.wav
sad,female,RAV,Ravdess/Actor_06/03-01-04-02-02-02-06.wav
disgust,female,RAV,Ravdess/Actor_06/03-01-07-02-02-01-06.wav
disgust,female,RAV,Ravdess/Actor_06/03-01-07-01-01-01-06.wav
sad,female,RAV,Ravdess/Actor_06/03-01-04-01-01-02-06.wav
fear,female,RAV,Ravdess/Actor_06/03-01-06-02-01-02-06.wav
angry,female,RAV,Ravdess/Actor_06/03-01-05-02-01-01-06.wav
angry,female,RAV,Ravdess/Actor_06/03-01-05-01-02-01-06.wav
fear,female,RAV,Ravdess/Actor_06/03-01-06-01-02-02-06.wav
surprise,female,RAV,Ravdess/Actor_06/03-01-08-01-02-02-06.wav
surprise,female,RAV,Ravdess/Actor_06/03-01-08-02-01-02-06.wav
disgust,female,RAV,Ravdess/Actor_06/03-01-07-02-01-02-06.wav
sad,female,RAV,Ravdess/Actor_06/03-01-04-02-01-01-06.wav
sad,female,RAV,Ravdess/Actor_06/03-01-04-01-02-01-06.wav
disgust,female,RAV,Ravdess/Actor_06/03-01-07-01-02-02-06.wav
angry,female,RAV,Ravdess/Actor_06/03-01-05-02-02-02-06.wav
fear,female,RAV,Ravdess/Actor_06/03-01-06-02-02-01-06.wav
fear,female,RAV,Ravdess/Actor_06/03-01-06-01-01-01-06.wav
angry,female,RAV,Ravdess/Actor_06/03-01-05-01-01-02-06.wav
neutral,female,RAV,Ravdess/Actor_06/03-01-02-01-01-02-06.wav
neutral,female,RAV,Ravdess/Actor_06/03-01-01-01-01-01-06.wav
neutral,female,RAV,Ravdess/Actor_06/03-01-02-02-02-02-06.wav
happy,female,RAV,Ravdess/Actor_06/03-01-03-01-02-01-06.wav
happy,female,RAV,Ravdess/Actor_06/03-01-03-02-01-01-06.wav
surprise,female,RAV,Ravdess/Actor_06/03-01-08-02-02-02-06.wav
surprise,female,RAV,Ravdess/Actor_06/03-01-08-01-01-02-06.wav
fear,female,RAV,Ravdess/Actor_06/03-01-06-01-02-01-06.wav
angry,female,RAV,Ravdess/Actor_06/03-01-05-01-02-02-06.wav
angry,female,RAV,Ravdess/Actor_06/03-01-05-02-01-02-06.wav
fear,female,RAV,Ravdess/Actor_06/03-01-06-02-01-01-06.wav
sad,female,RAV,Ravdess/Actor_06/03-01-04-01-01-01-06.wav
disgust,female,RAV,Ravdess/Actor_06/03-01-07-01-01-02-06.wav
disgust,female,RAV,Ravdess/Actor_06/03-01-07-02-02-02-06.wav
sad,female,RAV,Ravdess/Actor_06/03-01-04-02-02-01-06.wav
happy,female,RAV,Ravdess/Actor_06/03-01-03-02-02-01-06.wav
happy,female,RAV,Ravdess/Actor_06/03-01-03-01-01-01-06.wav
neutral,female,RAV,Ravdess/Actor_06/03-01-02-02-01-02-06.wav
neutral,female,RAV,Ravdess/Actor_06/03-01-02-01-02-02-06.wav
neutral,female,RAV,Ravdess/Actor_06/03-01-01-01-02-01-06.wav
happy,female,RAV,Ravdess/Actor_06/03-01-03-02-01-02-06.wav
happy,female,RAV,Ravdess/Actor_06/03-01-03-01-02-02-06.wav
neutral,female,RAV,Ravdess/Actor_06/03-01-02-02-02-01-06.wav
neutral,female,RAV,Ravdess/Actor_06/03-01-01-01-01-02-06.wav
neutral,female,RAV,Ravdess/Actor_06/03-01-02-01-01-01-06.wav
surprise,female,RAV,Ravdess/Actor_06/03-01-08-02-01-01-06.wav
surprise,female,RAV,Ravdess/Actor_06/03-01-08-01-02-01-06.wav
angry,female,RAV,Ravdess/Actor_06/03-01-05-01-01-01-06.wav
fear,female,RAV,Ravdess/Actor_06/03-01-06-01-01-02-06.wav
fear,female,RAV,Ravdess/Actor_06/03-01-06-02-02-02-06.wav
angry,female,RAV,Ravdess/Actor_06/03-01-05-02-02-01-06.wav
disgust,female,RAV,Ravdess/Actor_06/03-01-07-01-02-01-06.wav
sad,female,RAV,Ravdess/Actor_06/03-01-04-01-02-02-06.wav
sad,female,RAV,Ravdess/Actor_06/03-01-04-02-01-02-06.wav
disgust,female,RAV,Ravdess/Actor_06/03-01-07-02-01-01-06.wav
happy,male,RAV,Ravdess/Actor_07/03-01-03-02-02-02-07.wav
happy,male,RAV,Ravdess/Actor_07/03-01-03-01-01-02-07.wav
neutral,male,RAV,Ravdess/Actor_07/03-01-02-02-01-01-07.wav
neutral,male,RAV,Ravdess/Actor_07/03-01-02-01-02-01-07.wav
neutral,male,RAV,Ravdess/Actor_07/03-01-01-01-02-02-07.wav
surprise,male,RAV,Ravdess/Actor_07/03-01-08-02-02-01-07.wav
surprise,male,RAV,Ravdess/Actor_07/03-01-08-01-01-01-07.wav
fear,male,RAV,Ravdess/Actor_07/03-01-06-01-02-02-07.wav
angry,male,RAV,Ravdess/Actor_07/03-01-05-01-02-01-07.wav
angry,male,RAV,Ravdess/Actor_07/03-01-05-02-01-01-07.wav
fear,male,RAV,Ravdess/Actor_07/03-01-06-02-01-02-07.wav
sad,male,RAV,Ravdess/Actor_07/03-01-04-01-01-02-07.wav
disgust,male,RAV,Ravdess/Actor_07/03-01-07-01-01-01-07.wav
disgust,male,RAV,Ravdess/Actor_07/03-01-07-02-02-01-07.wav
sad,male,RAV,Ravdess/Actor_07/03-01-04-02-02-02-07.wav
surprise,male,RAV,Ravdess/Actor_07/03-01-08-02-01-02-07.wav
surprise,male,RAV,Ravdess/Actor_07/03-01-08-01-02-02-07.wav
angry,male,RAV,Ravdess/Actor_07/03-01-05-01-01-02-07.wav
fear,male,RAV,Ravdess/Actor_07/03-01-06-01-01-01-07.wav
fear,male,RAV,Ravdess/Actor_07/03-01-06-02-02-01-07.wav
angry,male,RAV,Ravdess/Actor_07/03-01-05-02-02-02-07.wav
disgust,male,RAV,Ravdess/Actor_07/03-01-07-01-02-02-07.wav
sad,male,RAV,Ravdess/Actor_07/03-01-04-01-02-01-07.wav
sad,male,RAV,Ravdess/Actor_07/03-01-04-02-01-01-07.wav
disgust,male,RAV,Ravdess/Actor_07/03-01-07-02-01-02-07.wav
happy,male,RAV,Ravdess/Actor_07/03-01-03-02-01-01-07.wav
happy,male,RAV,Ravdess/Actor_07/03-01-03-01-02-01-07.wav
neutral,male,RAV,Ravdess/Actor_07/03-01-02-02-02-02-07.wav
neutral,male,RAV,Ravdess/Actor_07/03-01-01-01-01-01-07.wav
neutral,male,RAV,Ravdess/Actor_07/03-01-02-01-01-02-07.wav
surprise,male,RAV,Ravdess/Actor_07/03-01-08-01-01-02-07.wav
surprise,male,RAV,Ravdess/Actor_07/03-01-08-02-02-02-07.wav
sad,male,RAV,Ravdess/Actor_07/03-01-04-02-02-01-07.wav
disgust,male,RAV,Ravdess/Actor_07/03-01-07-02-02-02-07.wav
disgust,male,RAV,Ravdess/Actor_07/03-01-07-01-01-02-07.wav
sad,male,RAV,Ravdess/Actor_07/03-01-04-01-01-01-07.wav
fear,male,RAV,Ravdess/Actor_07/03-01-06-02-01-01-07.wav
angry,male,RAV,Ravdess/Actor_07/03-01-05-02-01-02-07.wav
angry,male,RAV,Ravdess/Actor_07/03-01-05-01-02-02-07.wav
fear,male,RAV,Ravdess/Actor_07/03-01-06-01-02-01-07.wav
neutral,male,RAV,Ravdess/Actor_07/03-01-01-01-02-01-07.wav
neutral,male,RAV,Ravdess/Actor_07/03-01-02-01-02-02-07.wav
neutral,male,RAV,Ravdess/Actor_07/03-01-02-02-01-02-07.wav
happy,male,RAV,Ravdess/Actor_07/03-01-03-01-01-01-07.wav
happy,male,RAV,Ravdess/Actor_07/03-01-03-02-02-01-07.wav
neutral,male,RAV,Ravdess/Actor_07/03-01-02-01-01-01-07.wav
neutral,male,RAV,Ravdess/Actor_07/03-01-01-01-01-02-07.wav
neutral,male,RAV,Ravdess/Actor_07/03-01-02-02-02-01-07.wav
happy,male,RAV,Ravdess/Actor_07/03-01-03-01-02-02-07.wav
happy,male,RAV,Ravdess/Actor_07/03-01-03-02-01-02-07.wav
surprise,male,RAV,Ravdess/Actor_07/03-01-08-01-02-01-07.wav
surprise,male,RAV,Ravdess/Actor_07/03-01-08-02-01-01-07.wav
disgust,male,RAV,Ravdess/Actor_07/03-01-07-02-01-01-07.wav
sad,male,RAV,Ravdess/Actor_07/03-01-04-02-01-02-07.wav
sad,male,RAV,Ravdess/Actor_07/03-01-04-01-02-02-07.wav
disgust,male,RAV,Ravdess/Actor_07/03-01-07-01-02-01-07.wav
angry,male,RAV,Ravdess/Actor_07/03-01-05-02-02-01-07.wav
fear,male,RAV,Ravdess/Actor_07/03-01-06-02-02-02-07.wav
fear,male,RAV,Ravdess/Actor_07/03-01-06-01-01-02-07.wav
